deal_id,month,total_pool_outstanding,closing_pos_investor_share,total_bank_payout,total_principal_payout,scheduled_principal_payout,npa_amount,mclr,roi,investor_share_x_roi,data_status
D0156,2024-05-01,281.46,255.98,2.01,13.1,9.65,0.0,7.1682,9.4033,24.07,Available
D0156,2024-06-01,274.95,242.21,2.03,13.77,9.18,0.0,7.1375,10.0713,24.39,Available
D0156,2024-07-01,248.93,231.24,2.1,10.97,8.69,0.0,8.5307,10.9043,25.22,Available
D0156,2024-08-01,235.78,219.26,1.81,11.98,8.29,2.78,7.1367,9.915,21.74,Available
D0156,2024-09-01,217.13,208.36,1.74,10.9,7.86,0.0,7.9907,10.0283,20.89,Available
D0156,2024-10-01,225.21,197.44,1.67,10.92,7.47,0.0,8.2352,10.1365,20.01,Available
D0156,2024-11-01,207.51,187.79,1.73,9.65,7.08,0.0,7.693,11.0405,20.73,Available
D0156,2024-12-01,195.05,178.06,1.28,9.73,6.73,0.0,7.0161,8.6448,15.39,Available
D0156,2025-01-01,188.23,169.24,1.42,8.82,6.39,2.18,8.3035,10.0441,17.0,Available
D0156,2025-02-01,168.81,160.26,1.5,8.98,6.07,0.0,8.502,11.2283,17.99,Available
D0156,2025-03-01,161.38,151.38,1.25,8.88,5.75,0.0,7.1766,9.8994,14.99,Available
D0156,2025-04-01,155.14,144.23,1.11,7.15,5.43,0.22,7.0392,9.2411,13.33,Available
D0156,2025-05-01,142.77,136.09,1.35,8.14,5.17,0.0,8.8747,11.8919,16.18,Available
D0156,2025-06-01,139.28,128.82,1.15,7.27,4.88,0.0,8.6975,10.759,13.86,Available
D0156,2025-07-01,133.04,122.6,1.1,6.22,4.62,0.0,8.1869,10.7935,13.23,Available
D0156,2025-08-01,125.65,116.78,1.12,5.82,4.4,0.0,8.7844,11.5519,13.49,Available
D0156,2025-09-01,126.26,111.68,1.12,5.1,4.19,1.85,8.806,12.0147,13.42,Reconciliation Required
D0156,2025-10-01,108.05,106.39,0.99,5.29,4.01,0.0,8.1495,11.1432,11.86,Available
D0156,2025-11-01,107.29,101.32,0.87,5.07,3.82,0.0,8.4599,10.2684,10.4,Available
D0156,2025-12-01,103.39,96.23,0.89,5.09,3.63,2.38,8.1442,11.0452,10.63,Available
D0156,2026-01-01,93.02,91.55,0.84,4.68,3.45,2.34,8.3522,10.999,10.07,Available
D0156,2026-02-01,95.43,86.56,0.78,4.99,3.28,0.0,8.0611,10.8142,9.36,Available
D0156,2026-03-01,86.5,78.04,0.68,8.52,3.1,0.0,7.0515,10.4912,8.19,Available
D0156,2026-04-01,78.89,73.86,0.62,4.18,2.8,0.0,7.2282,10.0754,7.44,Available
D0156,2026-05-01,79.92,70.02,0.62,3.84,2.65,0.0,8.5852,10.6048,7.43,Available
D0156,2026-06-01,72.54,66.46,0.58,3.56,2.51,0.0,8.1592,10.5508,7.01,Available
D0156,2026-07-01,68.08,62.72,0.52,3.74,2.38,0.0,7.3874,10.0126,6.28,Available
D0157,2025-11-01,59.15,52.86,0.5,1.74,1.26,0.0,9.314,11.4119,6.03,Available
D0157,2025-12-01,52.65,51.28,0.5,1.58,1.22,0.0,8.8547,11.5945,5.95,Available
D0157,2026-01-01,52.71,49.45,0.49,1.83,1.18,0.0,9.3641,11.8158,5.84,Available
D0157,2026-02-01,50.05,47.87,0.48,1.58,1.14,0.0,9.7272,11.9505,5.72,Available
D0157,2026-03-01,49.2,46.21,0.52,1.66,1.1,0.0,10.0782,13.5462,6.26,Available
D0157,2026-04-01,49.56,44.69,0.48,1.52,1.06,0.0,9.5626,12.9641,5.79,Available
D0157,2026-05-01,47.82,43.31,0.47,1.38,1.03,0.0,9.7162,13.1094,5.68,Available
D0157,2026-06-01,46.23,42.04,0.46,1.27,1.0,0.0,9.7568,13.245,5.57,Available
D0157,2026-07-01,44.18,40.45,0.4,1.59,0.97,0.0,8.9724,12.0054,4.86,Available
D0158,2025-02-01,2.39,2.23,0.02,0.11,0.07,0.0,9.2941,12.6793,0.28,Available
D0158,2025-03-01,2.3,2.14,0.02,0.09,0.06,0.0,8.3437,11.3062,0.24,Available
D0158,2025-04-01,2.1,2.05,0.02,0.09,0.06,0.0,9.212,12.0424,0.25,Available
D0158,2025-05-01,2.18,1.96,0.02,0.09,0.06,0.0,9.6047,12.6552,0.25,Available
D0158,2025-06-01,2.02,1.88,0.02,0.08,0.05,0.0,7.9743,10.1986,0.19,Available
D0158,2025-07-01,1.98,1.81,0.02,0.07,0.05,0.0,8.5782,11.8964,0.22,Available
D0158,2025-08-01,1.91,1.74,0.02,0.07,0.05,0.0,8.1679,11.2421,0.2,Available
D0158,2025-09-01,1.78,1.67,0.02,0.07,0.05,0.0,8.0263,11.5205,0.19,Available
D0158,2025-10-01,1.8,1.6,0.02,0.07,0.05,0.0,8.6617,11.7804,0.19,Available
D0158,2025-11-01,1.66,1.54,0.02,0.06,0.04,0.0,8.4962,11.9856,0.18,Available
D0158,2025-12-01,1.51,1.47,0.01,0.07,0.04,0.0,9.5658,11.9888,0.18,Available
D0158,2026-01-01,1.43,1.42,0.01,0.05,0.04,0.0,8.2844,11.1025,0.16,Available
D0158,2026-02-01,1.37,1.36,0.01,0.06,0.04,0.0,8.0588,10.0982,0.14,Available
D0158,2026-03-01,1.48,1.3,0.01,0.06,0.04,0.0,9.0124,10.7081,0.14,Available
D0158,2026-04-01,1.39,1.24,0.01,0.06,0.04,0.0,9.1673,11.7667,0.15,Available
D0158,2026-05-01,1.37,1.19,0.01,0.05,0.03,0.0,9.2441,11.601,0.14,Available
D0158,2026-06-01,1.22,1.14,0.01,0.05,0.03,0.0,8.825,11.3031,0.13,Available
D0158,2026-07-01,1.22,1.09,0.01,0.05,0.03,0.0,9.2127,12.3144,0.13,Available
D0159,2024-05-01,303.54,277.92,2.52,14.95,12.48,2.58,8.755,10.8745,30.22,Available
D0159,2024-06-01,277.72,261.48,2.46,16.44,11.84,0.0,8.3155,11.2699,29.47,Available
D0159,2024-07-01,274.23,245.91,1.99,15.57,11.14,0.0,7.8135,9.7055,23.87,Available
D0159,2024-08-01,253.8,231.92,2.22,13.99,10.48,4.69,9.2833,11.5117,26.7,Available
D0159,2024-09-01,230.29,219.03,2.22,12.89,9.88,0.0,8.7127,12.1613,26.64,Available
D0159,2024-10-01,228.48,206.56,1.98,12.47,9.33,0.0,8.1204,11.5124,23.78,Available
D0159,2024-11-01,199.19,196.14,2.02,10.42,8.8,0.0,8.9593,12.3372,24.2,Available
D0159,2024-12-01,203.22,184.97,1.76,11.17,8.36,0.0,9.4075,11.4352,21.15,Available
D0159,2025-01-01,196.83,175.6,1.57,9.37,7.88,3.08,8.1606,10.7537,18.88,Available
D0159,2025-02-01,177.59,166.33,1.5,9.27,7.48,0.0,7.7865,10.8041,17.97,Available
D0159,2025-03-01,176.22,156.94,1.51,9.39,7.09,0.0,9.3105,11.5601,18.14,Available
D0159,2025-04-01,166.32,147.51,1.32,9.43,6.69,0.0,8.1951,10.7597,15.87,Available
D0159,2025-05-01,142.74,139.71,1.24,7.8,6.28,0.79,7.8073,10.6816,14.92,Available
D0159,2025-06-01,150.25,131.49,1.2,8.22,5.95,0.0,8.5538,10.9429,14.39,Available
D0159,2025-07-01,126.1,124.6,1.21,6.89,5.6,0.0,9.1811,11.6744,14.55,Available
D0159,2025-08-01,121.37,116.7,1.09,7.9,5.31,0.0,9.2523,11.2382,13.11,Available
D0159,2025-09-01,114.13,110.88,1.07,5.82,4.97,0.0,9.3259,11.6042,12.87,Available
D0159,2025-10-01,113.25,104.29,0.83,6.59,4.72,0.0,7.9241,9.5165,9.92,Available
D0159,2025-11-01,103.94,98.37,0.96,5.92,4.44,0.0,8.6531,11.7041,11.51,Available
D0159,2025-12-01,98.94,93.13,0.78,5.24,4.19,0.0,8.3619,9.9933,9.31,Available
D0159,2026-01-01,88.89,85.06,0.75,8.07,3.97,0.0,8.9505,10.5492,8.97,Available
D0159,2026-02-01,90.22,80.07,0.66,4.99,3.62,0.0,8.0858,9.9095,7.93,Available
D0159,2026-03-01,76.33,75.39,0.74,4.68,3.41,0.0,9.143,11.8206,8.91,Available
D0159,2026-04-01,80.78,71.06,0.63,4.33,3.21,0.0,8.3765,10.6503,7.57,Reconciliation Required
D0159,2026-05-01,69.41,67.1,0.62,3.96,3.03,0.0,8.2386,11.0289,7.4,Available
D0159,2026-06-01,64.33,63.16,0.6,3.94,2.86,0.0,8.5476,11.413,7.21,Available
D0159,2026-07-01,64.59,59.42,0.57,3.74,2.69,0.0,8.9458,11.5355,6.85,Available
D0160,2025-04-01,335.05,316.18,3.42,11.15,11.11,0.0,10.1933,12.9685,41.0,Available
D0160,2025-05-01,324.76,305.36,3.37,10.82,10.73,0.0,11.3831,13.2316,40.4,Available
D0160,2025-06-01,295.38,294.92,3.12,10.44,10.36,0.0,10.6563,12.709,37.48,Available
D0160,2025-07-01,306.33,284.82,2.99,10.1,10.01,0.0,10.6539,12.6155,35.93,Available
D0160,2025-08-01,311.61,275.08,2.97,9.74,9.67,0.0,10.5735,12.9708,35.68,Available
D0160,2025-09-01,279.47,265.71,3.06,9.37,9.34,3.01,10.9547,13.8352,36.76,Available
D0160,2025-10-01,,,,,,,,,,Incomplete
D0160,2025-11-01,274.17,247.9,2.71,8.75,8.71,0.0,10.3635,13.1331,32.56,Available
D0160,2025-12-01,257.16,239.46,2.41,8.44,8.41,0.0,9.6654,12.073,28.91,Available
D0160,2026-01-01,262.74,231.26,2.54,8.2,8.13,0.0,10.6992,13.1998,30.53,Available
D0160,2026-02-01,236.51,223.37,2.43,7.89,7.85,4.68,11.3804,13.0668,29.19,Available
D0160,2026-03-01,228.22,215.75,2.29,7.62,7.58,0.0,10.7485,12.7266,27.46,Available
D0160,2026-04-01,221.98,208.37,2.38,7.38,7.32,0.0,10.475,13.7063,28.56,Available
D0160,2026-05-01,229.37,201.26,2.12,7.11,7.07,0.0,9.4817,12.6673,25.49,Available
D0160,2026-06-01,208.17,194.39,2.02,6.87,6.83,0.0,9.7045,12.4826,24.26,Available
D0160,2026-07-01,208.19,187.76,2.14,6.63,6.6,0.0,10.5496,13.707,25.74,Available
D0161,2026-02-01,117.82,113.06,0.88,6.25,3.58,0.0,7.211,9.3154,10.53,Available
D0161,2026-03-01,122.5,108.74,1.0,4.32,3.39,0.0,7.8924,10.9964,11.96,Available
D0161,2026-04-01,103.83,103.03,0.76,5.71,3.26,0.0,7.0797,8.9041,9.17,Available
D0161,2026-05-01,109.62,97.84,0.89,5.19,3.09,0.0,7.6106,10.8901,10.65,Available
D0161,2026-06-01,98.31,93.99,0.72,3.85,2.94,0.0,6.7835,9.2288,8.67,Available
D0161,2026-07-01,100.72,90.05,0.78,3.94,2.82,0.0,7.8473,10.3708,9.34,Available
D0162,2025-12-01,66.8,61.21,0.62,1.94,1.55,1.25,9.4336,12.0935,7.4,Available
D0162,2026-01-01,62.51,59.15,0.66,2.06,1.5,0.0,10.1163,13.302,7.87,Available
D0162,2026-02-01,58.33,57.2,0.58,1.95,1.45,1.23,10.1346,12.0716,6.9,Available
D0162,2026-03-01,57.75,53.01,0.55,4.19,1.4,0.0,10.0686,12.481,6.62,Available
D0162,2026-04-01,52.9,51.19,0.47,1.82,1.3,0.0,9.2992,11.0878,5.68,Available
D0162,2026-05-01,50.3,49.66,0.53,1.53,1.26,0.0,10.0619,12.9021,6.41,Available
D0162,2026-06-01,49.31,47.96,0.49,1.7,1.22,0.0,9.8422,12.1811,5.84,Available
D0162,2026-07-01,48.05,46.44,0.48,1.52,1.18,0.0,10.6141,12.5175,5.81,Available
D0163,2025-05-01,152.98,136.33,1.43,7.25,5.82,1.03,9.5318,12.6068,17.19,Available
D0163,2025-06-01,132.33,127.98,1.1,8.35,5.53,0.0,8.3202,10.3374,13.23,Available
D0163,2025-07-01,128.11,121.0,1.23,6.98,5.19,0.0,9.608,12.1834,14.74,Available
D0163,2025-08-01,114.87,114.04,1.21,6.96,4.9,0.0,9.8051,12.7359,14.52,Available
D0163,2025-09-01,115.54,107.01,0.96,7.03,4.62,0.0,8.6339,10.8066,11.56,Available
D0163,2025-10-01,101.42,101.27,0.95,5.74,4.34,1.92,8.7607,11.3013,11.44,Available
D0163,2025-11-01,109.84,95.83,0.87,5.44,4.1,0.0,8.6857,10.8337,10.38,Available
D0163,2025-12-01,101.3,89.73,0.83,6.1,3.88,0.0,8.6886,11.1479,10.0,Available
D0163,2026-01-01,85.16,84.63,0.87,5.1,3.64,0.0,9.4962,12.3537,10.45,Available
D0163,2026-02-01,90.02,79.29,0.83,5.34,3.43,0.0,10.1397,12.6008,9.99,Available
D0163,2026-03-01,84.87,74.27,0.72,5.02,3.21,0.0,8.3611,11.7061,8.69,Available
D0163,2026-04-01,79.57,69.92,0.68,4.35,3.01,0.0,9.241,11.7091,8.19,Available
D0163,2026-05-01,71.98,66.33,0.65,3.59,2.83,0.0,8.6871,11.7982,7.83,Available
D0163,2026-06-01,65.79,62.95,0.59,3.38,2.69,0.0,8.9569,11.2415,7.08,Available
D0163,2026-07-01,59.85,59.68,0.58,3.27,2.55,0.0,9.2769,11.7189,6.99,Available
D0164,2024-05-01,285.75,256.78,2.29,11.84,11.03,1.13,7.8116,10.7182,27.52,Available
D0164,2024-06-01,264.44,244.97,2.02,11.81,10.54,0.0,7.5868,9.8835,24.21,Available
D0164,2024-07-01,238.52,233.9,1.69,11.07,10.06,0.0,6.3539,8.6655,20.27,Available
D0164,2024-08-01,228.44,220.09,1.73,13.81,9.6,0.0,6.7681,9.4104,20.71,Available
D0164,2024-09-01,221.42,210.63,1.84,9.46,9.03,0.0,7.1674,10.4845,22.08,Available
D0164,2024-10-01,229.6,200.9,1.55,9.73,8.65,0.0,6.9843,9.2292,18.54,Available
D0164,2024-11-01,193.53,192.12,1.32,8.78,8.25,0.0,6.7156,8.2365,15.82,Available
D0164,2024-12-01,185.79,183.71,1.53,8.41,7.89,0.0,7.6718,9.9745,18.32,Available
D0165,2025-03-01,231.65,213.54,2.42,10.91,9.48,0.0,10.67,13.6147,29.07,Available
D0165,2025-04-01,203.38,201.16,2.2,12.38,9.02,0.0,11.3446,13.1029,26.36,Available
D0165,2025-05-01,197.85,191.34,1.87,9.82,8.5,0.0,9.9583,11.711,22.41,Available
D0165,2025-06-01,201.57,181.09,2.03,10.25,8.08,0.0,10.2493,13.4513,24.36,Available
D0165,2025-07-01,194.87,171.5,1.96,9.59,7.65,0.0,10.3289,13.7047,23.5,Available
D0165,2025-08-01,163.88,161.86,1.7,9.64,7.25,0.0,9.7959,12.5877,20.37,Available
D0165,2025-09-01,168.4,152.48,1.54,9.38,6.84,0.0,9.739,12.158,18.54,Available
D0165,2025-10-01,149.09,143.95,1.53,8.53,6.44,0.0,10.2774,12.7129,18.3,Available
D0165,2025-11-01,137.95,136.51,1.31,7.44,6.08,0.0,9.5486,11.5241,15.73,Available
D0165,2025-12-01,143.9,129.18,1.38,7.33,5.77,0.0,10.4603,12.8594,16.61,Available
D0165,2026-01-01,133.69,122.06,1.22,7.12,5.46,0.0,9.897,11.9911,14.64,Available
D0165,2026-02-01,125.53,115.11,1.24,6.95,5.16,0.0,10.4751,12.9659,14.93,Available
D0165,2026-03-01,117.69,109.2,1.06,5.91,4.86,2.47,9.6972,11.6428,12.71,Available
D0165,2026-04-01,112.29,103.96,1.02,5.24,4.61,0.15,9.7878,11.8282,12.3,Available
D0165,2026-05-01,,,,,,,,,,Missing
D0165,2026-06-01,97.15,93.94,1.0,4.75,4.17,0.0,10.5621,12.7708,12.0,Reconciliation Required
D0165,2026-07-01,91.03,89.18,0.95,4.76,3.97,0.0,9.8416,12.7293,11.35,Available
D0166,2025-05-01,84.85,74.19,0.72,3.05,2.39,0.0,9.9991,11.6682,8.66,Available
D0166,2025-06-01,72.05,70.89,0.77,3.3,2.3,0.0,10.5258,12.9593,9.19,Available
D0166,2025-07-01,72.63,67.64,0.69,3.25,2.2,0.0,10.5685,12.2002,8.25,Available
D0166,2025-08-01,67.38,64.8,0.69,2.84,2.1,0.0,11.1669,12.7985,8.29,Available
D0166,2025-09-01,65.95,61.79,0.67,3.01,2.01,0.0,10.135,13.1089,8.1,Available
D0166,2025-10-01,66.19,59.4,0.62,2.39,1.91,0.0,9.6021,12.6254,7.5,Available
D0166,2025-11-01,65.08,56.72,0.64,2.68,1.84,0.0,10.2367,13.6052,7.72,Available
D0166,2025-12-01,56.67,54.22,0.52,2.5,1.76,0.0,9.6517,11.4788,6.22,Available
D0166,2026-01-01,52.19,52.07,0.59,2.15,1.68,0.0,10.7844,13.4946,7.03,Available
D0166,2026-02-01,55.8,49.55,0.49,2.52,1.61,0.0,10.2834,11.9185,5.91,Reconciliation Required
D0166,2026-03-01,49.49,47.63,0.47,1.92,1.54,0.0,9.7149,11.8647,5.65,Available
D0166,2026-04-01,49.54,45.46,0.52,2.17,1.48,0.0,10.9401,13.6786,6.22,Available
D0166,2026-05-01,49.54,43.38,0.49,2.08,1.41,0.0,10.4626,13.6888,5.94,Available
D0166,2026-06-01,43.68,41.68,0.41,1.7,1.34,0.0,10.3895,11.9279,4.97,Available
D0166,2026-07-01,42.82,39.76,0.38,1.92,1.29,0.0,9.2073,11.4008,4.53,Available
D0167,2026-01-01,16.18,14.19,0.1,0.59,0.54,0.0,6.0661,8.0586,1.14,Available
D0167,2026-02-01,14.09,13.62,0.11,0.57,0.52,0.0,7.4336,9.2952,1.27,Available
D0167,2026-03-01,14.16,13.04,0.08,0.58,0.5,0.0,5.9832,7.5265,0.98,Available
D0167,2026-04-01,14.21,12.49,0.09,0.55,0.48,0.0,7.3897,8.9793,1.12,Available
D0167,2026-05-01,12.16,12.0,0.09,0.49,0.46,0.0,6.2123,8.6872,1.04,Available
D0167,2026-06-01,12.62,11.52,0.1,0.48,0.44,0.0,6.6745,10.1072,1.16,Available
D0167,2026-07-01,11.63,11.06,0.08,0.46,0.42,0.0,6.4758,8.5741,0.95,Available
D0168,2024-12-01,228.13,226.92,2.55,8.9,5.22,0.0,10.3749,13.4765,30.58,Available
D0168,2025-01-01,248.28,219.16,2.22,7.76,5.02,0.0,9.1954,12.1609,26.65,Available
D0168,2025-02-01,241.74,212.1,2.41,7.06,4.85,0.0,10.2199,13.6419,28.93,Available
D0168,2025-03-01,214.23,204.59,2.16,7.51,4.7,0.0,9.456,12.6726,25.93,Available
D0168,2025-04-01,217.37,198.55,2.28,6.04,4.53,0.0,10.3788,13.7964,27.39,Available
D0168,2025-05-01,196.19,192.32,2.08,6.23,4.4,0.0,9.9788,12.9688,24.94,Available
D0168,2025-06-01,191.98,185.38,1.85,6.94,4.26,0.0,9.0564,11.9886,22.22,Available
D0168,2025-07-01,181.34,173.17,1.81,12.21,4.1,0.0,10.7569,12.5646,21.76,Available
D0168,2025-08-01,189.56,167.52,1.73,5.65,3.83,0.0,9.9999,12.3907,20.76,Available
D0168,2025-09-01,179.5,161.45,1.55,6.07,3.71,0.0,9.0142,11.5246,18.61,Available
D0169,2025-07-01,148.91,136.62,1.24,5.61,5.37,0.0,7.9408,10.9062,14.9,Available
D0169,2025-08-01,146.88,131.16,1.1,5.46,5.16,0.0,8.4522,10.0287,13.15,Available
D0169,2025-09-01,135.47,125.87,1.14,5.29,4.96,0.0,8.594,10.9093,13.73,Available
D0169,2025-10-01,131.56,120.77,1.13,5.1,4.76,0.0,8.9336,11.2745,13.62,Available
D0169,2025-11-01,125.23,115.91,1.03,4.86,4.56,0.0,7.6535,10.671,12.37,Available
D0169,2025-12-01,113.89,111.28,0.99,4.63,4.38,0.0,7.7415,10.6706,11.87,Available
D0169,2026-01-01,,,,,,,,,,Missing
D0169,2026-02-01,113.79,102.6,1.04,4.2,4.04,0.0,9.6045,12.136,12.45,Available
D0169,2026-03-01,111.68,98.6,0.92,4.0,3.88,0.0,8.8393,11.2262,11.07,Available
D0169,2026-04-01,98.67,94.64,0.83,3.96,3.73,0.0,8.3569,10.5503,9.98,Available
D0169,2026-05-01,103.73,90.87,0.86,3.77,3.58,0.0,8.6784,11.307,10.27,Available
D0169,2026-06-01,93.67,87.24,0.73,3.63,3.43,0.0,7.9032,10.0785,8.79,Available
D0169,2026-07-01,94.08,83.76,0.8,3.48,3.3,0.0,8.3023,11.3935,9.54,Available
D0170,2024-09-01,158.28,142.86,1.33,9.91,4.01,0.0,9.3529,11.146,15.92,Available
D0170,2024-10-01,154.2,138.22,1.26,4.64,3.75,0.0,9.0132,10.9411,15.12,Available
D0170,2024-11-01,144.96,133.78,1.43,4.44,3.62,0.0,10.3312,12.8215,17.15,Available
D0170,2024-12-01,132.21,129.23,1.34,4.55,3.51,0.0,9.9637,12.4247,16.06,Available
D0170,2025-01-01,131.67,125.33,1.35,3.9,3.39,0.0,9.7801,12.9162,16.19,Available
D0170,2025-02-01,,,,,,,,,,Incomplete
D0170,2025-03-01,124.65,117.57,1.3,4.05,3.19,0.0,10.1124,13.3057,15.64,Available
D0170,2025-04-01,117.21,113.76,1.16,3.81,3.08,0.0,10.3352,12.2643,13.95,Available
D0170,2025-05-01,111.55,110.24,1.1,3.52,2.98,0.0,10.4111,11.9709,13.2,Available
D0170,2025-06-01,111.37,106.91,1.16,3.33,2.89,3.16,9.5466,12.9939,13.89,Available
D0170,2025-07-01,109.43,103.42,0.94,3.49,2.8,0.0,8.5493,10.8759,11.25,Available
D0170,2025-08-01,102.26,100.08,0.97,3.34,2.71,0.0,9.3187,11.5739,11.58,Available
D0170,2025-09-01,98.56,96.68,0.98,3.4,2.62,0.0,10.1981,12.1977,11.79,Available
D0170,2025-10-01,107.09,93.69,1.0,2.99,2.53,0.0,9.6268,12.8228,12.01,Available
D0170,2025-11-01,103.49,90.9,0.94,2.79,2.46,0.0,10.443,12.4678,11.33,Available
D0170,2025-12-01,93.47,88.15,0.89,2.75,2.38,0.0,10.5061,12.145,10.71,Available
D0170,2026-01-01,92.36,85.28,0.84,2.87,2.31,0.0,9.3718,11.8474,10.1,Available
D0170,2026-02-01,83.56,82.53,0.8,2.75,2.24,0.0,9.7668,11.6542,9.62,Available
D0170,2026-03-01,83.55,79.92,0.81,2.61,2.16,0.0,8.906,12.1216,9.69,Available
D0170,2026-04-01,83.84,77.51,0.74,2.41,2.1,0.0,9.4194,11.4215,8.85,Available
D0170,2026-05-01,75.37,74.9,0.73,2.61,2.03,0.0,9.606,11.7064,8.77,Available
D0170,2026-06-01,79.18,72.33,0.79,2.57,1.96,0.07,10.225,13.0831,9.46,Available
D0170,2026-07-01,69.88,69.81,0.74,2.52,1.9,0.0,10.0329,12.6804,8.85,Available
D0171,2024-12-01,7.84,6.99,0.08,0.21,0.16,0.0,10.0813,13.2429,0.93,Available
D0171,2025-01-01,7.4,6.79,0.08,0.2,0.16,0.0,10.8133,13.6289,0.93,Available
D0171,2025-02-01,7.56,6.6,0.07,0.19,0.15,0.0,10.0159,12.0948,0.8,Available
D0171,2025-03-01,7.26,6.43,0.07,0.17,0.15,0.0,10.5387,12.2604,0.79,Available
D0171,2025-04-01,6.39,6.24,0.07,0.19,0.15,0.06,11.3982,14.3059,0.89,Available
D0171,2025-05-01,6.4,6.07,0.06,0.17,0.14,0.0,10.9464,12.5235,0.76,Available
D0171,2025-06-01,,,,,,,,,,Missing
D0171,2025-07-01,6.41,5.72,0.06,0.17,0.13,0.0,11.5264,13.2355,0.76,Available
D0171,2025-08-01,5.82,5.55,0.05,0.17,0.13,0.0,9.6773,11.4822,0.64,Available
D0171,2025-09-01,6.08,5.39,0.06,0.16,0.13,0.0,11.0345,12.9795,0.7,Available
D0171,2025-10-01,5.25,5.25,0.05,0.14,0.12,0.0,9.7278,12.2783,0.64,Available
D0171,2025-11-01,5.33,5.11,0.06,0.14,0.12,0.0,10.0744,13.5722,0.69,Available
D0171,2025-12-01,5.08,4.96,0.05,0.15,0.12,0.0,9.9031,11.4369,0.57,Available
D0171,2026-01-01,5.18,4.83,0.05,0.13,0.11,0.0,10.2782,11.8691,0.57,Available
D0171,2026-02-01,4.99,4.7,0.06,0.13,0.11,0.0,11.5165,14.0841,0.66,Available
D0171,2026-03-01,4.77,4.57,0.05,0.13,0.11,0.0,10.7777,13.0547,0.6,Available
D0171,2026-04-01,4.7,4.45,0.05,0.12,0.1,0.0,10.3711,13.6247,0.61,Available
D0171,2026-05-01,4.33,4.32,0.05,0.13,0.1,0.0,11.0653,12.704,0.55,Available
D0171,2026-06-01,4.67,4.2,0.05,0.12,0.1,0.12,10.658,13.0951,0.55,Available
D0171,2026-07-01,4.27,4.08,0.05,0.12,0.09,0.0,10.6091,13.2573,0.54,Available
D0172,2024-08-01,175.19,164.73,1.64,10.45,7.75,0.37,9.0468,11.9538,19.69,Available
D0172,2024-09-01,158.02,156.0,1.45,8.73,7.29,0.0,9.0743,11.1475,17.39,Available
D0172,2024-10-01,161.58,146.91,1.31,9.09,6.91,0.0,8.7014,10.6661,15.67,Available
D0172,2024-11-01,149.34,137.62,1.19,9.29,6.5,3.82,8.5119,10.3354,14.22,Available
D0172,2024-12-01,143.85,126.13,1.08,11.49,6.09,0.0,8.7724,10.2749,12.96,Available
D0172,2025-01-01,124.42,118.25,1.06,7.88,5.58,0.0,8.4905,10.7989,12.77,Available
D0172,2025-02-01,112.39,110.67,0.96,7.58,5.23,0.0,7.9648,10.3775,11.48,Available
D0172,2025-03-01,110.97,103.13,0.83,7.54,4.9,0.0,7.8711,9.6806,9.98,Available
D0172,2025-04-01,109.82,97.46,0.88,5.67,4.57,0.0,7.6364,10.7818,10.51,Available
D0172,2025-05-01,103.02,91.83,0.87,5.63,4.31,0.0,8.9531,11.4114,10.48,Available
D0172,2025-06-01,93.46,86.02,0.67,5.81,4.07,0.0,7.4092,9.3921,8.08,Available
D0172,2025-07-01,80.32,80.25,0.67,5.77,3.81,0.0,8.3794,9.9462,7.98,Available
D0173,2025-04-01,316.44,299.01,3.25,12.54,9.63,0.0,10.1031,13.0373,38.98,Available
D0173,2025-05-01,318.57,286.35,3.15,12.66,9.24,0.0,9.964,13.2178,37.85,Available
D0173,2025-06-01,312.8,274.19,2.44,12.16,8.85,0.0,9.1481,10.6793,29.28,Available
D0173,2025-07-01,289.9,261.74,2.31,12.45,8.48,0.0,8.6461,10.6077,27.76,Available
D0173,2025-08-01,279.73,251.53,2.24,10.21,8.09,5.47,8.3689,10.664,26.82,Available
D0173,2025-09-01,263.42,240.97,2.25,10.56,7.78,0.0,9.0431,11.2016,26.99,Available
D0173,2025-10-01,245.55,220.1,1.92,20.87,7.45,0.0,8.7475,10.4697,23.04,Available
D0173,2025-11-01,227.24,209.58,1.93,10.52,6.8,0.0,8.6478,11.0671,23.19,Available
D0173,2025-12-01,224.71,199.16,2.25,10.42,6.48,0.0,10.1762,13.5713,27.03,Available
D0173,2026-01-01,,,,,,,,,,Missing
D0173,2026-02-01,204.66,180.56,1.76,9.45,5.87,0.0,8.8117,11.6849,21.1,Available
D0173,2026-03-01,174.11,172.52,1.57,8.04,5.58,0.0,8.9923,10.9284,18.85,Available
D0173,2026-04-01,170.97,164.91,1.62,7.61,5.33,0.0,8.382,11.7794,19.43,Available
D0173,2026-05-01,180.19,156.94,1.57,7.97,5.1,3.41,10.1996,11.9766,18.8,Available
D0173,2026-06-01,161.86,150.02,1.57,6.92,4.85,0.0,9.5187,12.52,18.78,Available
D0173,2026-07-01,158.22,142.84,1.41,7.18,4.64,0.0,9.0639,11.8187,16.88,Available
D0174,2024-06-01,95.95,91.6,0.9,4.7,4.32,0.0,9.2225,11.736,10.75,Available
D0174,2024-07-01,89.11,87.18,0.9,4.42,4.11,0.0,9.1522,12.3254,10.75,Available
D0174,2024-08-01,84.69,82.95,0.82,4.23,3.91,0.0,8.3828,11.8378,9.82,Available
D0174,2024-09-01,81.13,79.06,0.75,3.89,3.72,0.0,8.0899,11.4129,9.02,Available
